first,second,overlap_ratio
38672861,38672870,0.9607843137254902
38672861,38672873,1.0
38672867,38672870,0.9607843137254902
38672867,38672873,1.0
38672870,38672873,0.9607843137254902
45801678,45801639,1.0
45968254,45968229,1.0
45968254,45968204,1.0
45968229,45968204,1.0
45468247,45467793,0.9736842105263158
45856858,45844168,0.9349593495934959
45971599,45971589,0.9148936170212766
45971599,45971155,0.9148936170212766
45971599,45960292,0.9148936170212766
45971589,45971155,0.9148936170212766
45971589,45960292,0.9148936170212766
45971155,45960292,0.9148936170212766
46020035,46020037,1.0
46026143,46026142,1.0
45494916,45481453,0.9285714285714286
45300757,45300762,0.926829268292683
46029524,46029521,1.0
46025230,46025210,1.0
46038082,46038077,1.0
45820378,45820429,1.0
45820378,45820439,1.0
45820378,45820452,1.0
45820429,45820439,1.0
45820429,45820452,1.0
45820439,45820452,1.0
37794968,37794964,0.9770992366412213
46039234,45353276,0.9508196721311475
45718670,45718668,1.0
46015308,46015274,1.0
46015308,46015220,1.0
46015274,46015220,1.0
46006110,45911360,0.98
46006101,46006091,0.9049586776859504
45971136,45971134,0.9259259259259259
45966071,45965776,1.0
45923311,45923294,1.0
45896120,45896119,1.0
45896120,45838714,0.9
45896119,45838714,0.9
45894360,45364277,1.0
45894360,45364276,0.9545454545454546
45868316,45868272,0.9
45364277,45364276,0.9545454545454546
44991189,44991193,1.0
44812887,44812882,1.0
44812887,44812865,1.0
44812882,44812865,1.0
41184479,41184380,1.0
41088588,41077722,1.0
41007667,40991346,1.0
38415624,38415610,1.0
38037905,38037890,1.0
38037263,38037239,1.0
37560746,37560731,1.0
34572737,34572699,1.0
45386680,45386681,0.9578947368421052
45021888,45021842,1.0
45021888,45021861,1.0
45021842,45021861,1.0
45956925,45956911,1.0
45938913,45938914,0.9310344827586207
45938913,45938912,0.9310344827586207
45938914,45938912,0.9310344827586207
46035987,45933018,1.0
45925260,42700989,1.0
44415006,44117719,1.0
45946015,45737277,1.0
45968821,45961076,0.9090909090909091
45923717,45923722,0.9863481228668942
46017926,45808881,1.0
45942485,45942454,0.9545454545454546
45942485,45939806,0.9545454545454546
45942485,45939570,0.9545454545454546
45942454,45939806,0.9545454545454546
45942454,45939570,0.9545454545454546
45939806,45939570,0.9545454545454546
46025618,45847964,1.0
46025618,45591196,0.9
45847964,45591196,0.9
45733118,45627237,1.0
45733118,45627166,1.0
45733118,45626995,1.0
45627237,45627166,1.0
45627237,45626995,1.0
45627166,45626995,1.0
46029166,46029167,1.0
46029166,46029168,1.0
46029167,46029168,1.0
45912226,45820621,1.0
45912226,45820681,1.0
45832675,45806329,0.9459459459459459
45832675,45806328,0.9459459459459459
45820621,45820681,1.0
45812309,45812377,1.0
45810930,45810980,1.0
45810930,45810936,1.0
45810980,45810936,1.0
45806329,45806328,0.9459459459459459
45962453,45962444,1.0
45799216,45799149,1.0
45799216,45519465,1.0
45799216,45160428,1.0
45799216,45158355,1.0
45799216,45158062,1.0
45799216,45157528,1.0
45799149,45519465,1.0
45799149,45160428,1.0
45799149,45158355,1.0
45799149,45158062,1.0
45799149,45157528,1.0
45519465,45160428,1.0
45519465,45158355,1.0
45519465,45158062,1.0
45519465,45157528,1.0
45160428,45158355,1.0
45160428,45158062,1.0
45160428,45157528,1.0
45158355,45158062,1.0
45158355,45157528,1.0
45158062,45157528,1.0
45979188,45979176,0.9
45979188,45979148,0.9
45979176,45979148,0.9
45990311,45985876,1.0
45847275,45847274,0.9797979797979798
45847275,45847032,0.9797979797979798
45847274,45847032,0.9797979797979798
45988558,45988417,1.0
44990542,44990561,1.0
46036150,46036093,0.978021978021978
44266927,44267041,1.0
46014773,46014715,0.9333333333333333
43971538,43971630,0.9104477611940298
45572590,45572522,1.0
45451786,45451610,1.0
45690903,45690883,0.9694656488549618
46037706,46037440,0.9714285714285714
40616088,40616074,0.9411764705882353
40616088,40615973,0.9552238805970149
40616074,40615973,0.9558823529411765
45958024,45957955,0.9196787148594378
45970614,45871731,0.9661016949152542
46023964,46023963,1.0
46020162,46019974,0.9230769230769231
46020162,46019762,0.9230769230769231
46019974,46019762,0.9230769230769231
43170920,42087185,0.9230769230769231
45639449,45639446,1.0
45255573,45252099,1.0
44518435,44517341,1.0
46026336,46026337,1.0
45831452,45831359,1.0
45384046,45384056,1.0
45986935,45986905,0.9411764705882353
45925978,45925981,1.0
45925978,45925980,1.0
45925978,45925975,1.0
45925978,45925979,1.0
45925978,45925974,1.0
45925978,45925982,1.0
45925978,45925976,1.0
45925981,45925980,1.0
45925981,45925975,1.0
45925981,45925979,1.0
45925981,45925974,1.0
45925981,45925982,1.0
45925981,45925976,1.0
45925980,45925975,1.0
45925980,45925979,1.0
45925980,45925974,1.0
45925980,45925982,1.0
45925980,45925976,1.0
45925975,45925979,1.0
45925975,45925974,1.0
45925975,45925982,1.0
45925975,45925976,1.0
45925979,45925974,1.0
45925979,45925982,1.0
45925979,45925976,1.0
45925974,45925982,1.0
45925974,45925976,1.0
45925982,45925976,1.0
46028453,46028452,1.0
46028453,46028451,1.0
46028452,46028451,1.0
46021044,45949697,0.9285714285714286
46021044,45862141,0.9518072289156626
46021044,45862106,0.9518072289156626
46021044,45861529,0.9058823529411765
45949697,45862141,0.9285714285714286
45949697,45862106,0.9285714285714286
45949697,45861529,0.9058823529411765
45862141,45862106,0.975609756097561
45862141,45861529,0.9058823529411765
45862106,45861529,0.9058823529411765
45861529,45031624,0.9058823529411765
45677567,45677559,1.0
46030632,46030501,0.9710144927536232
45932298,45931729,1.0
45570899,45560548,0.9333333333333333
45982056,45790697,1.0
45733110,45732409,1.0
46022097,45600383,0.9482758620689655
45959420,45923424,0.9069767441860465
44384101,44165896,0.9111111111111111
42672717,26501282,0.923728813559322
45814322,45814385,0.9024390243902439
45814322,45814397,0.9024390243902439
45759548,44667660,0.9387755102040817
45872552,45542607,1.0
45814385,45814397,0.9024390243902439
45419553,45419558,0.9024390243902439
45419553,45419567,0.9024390243902439
45419558,45419567,0.9024390243902439
42358813,42358790,1.0
42155650,42155617,1.0
41695373,41674919,1.0
41695373,41674877,1.0
41695373,41674862,1.0
41674919,41674877,1.0
41674919,41674862,1.0
41674877,41674862,1.0
45901455,45901408,1.0
45901455,45901387,1.0
45901455,45901290,1.0
45901408,45901387,1.0
45901408,45901290,1.0
45901387,45901290,1.0
46026666,46026602,0.9722222222222222
45987836,45987668,1.0
45987836,45913110,1.0
45987668,45913110,1.0
45925038,45811275,1.0
45925038,45811177,1.0
45925038,45811188,1.0
45925038,45811195,1.0
45811275,45811177,1.0
45811275,45811188,1.0
45811275,45811195,1.0
45811177,45811188,1.0
45811177,45811195,1.0
45811188,45811195,1.0
45831323,45831426,1.0
45707810,45697331,1.0
45820018,45820028,1.0
46038427,45547010,1.0
46039244,46039252,1.0
46039244,46039238,1.0
46039252,46039238,1.0
46018205,46018206,1.0
46018205,46018204,1.0
46018205,46018201,1.0
46018205,46018198,1.0
46018205,46018199,1.0
46018206,46018204,1.0
46018206,46018201,1.0
46018206,46018198,1.0
46018206,46018199,1.0
46018204,46018201,1.0
46018204,46018198,1.0
46018204,46018199,1.0
46018201,46018198,1.0
46018201,46018199,1.0
46018198,46018199,1.0
45985249,45948825,0.9523809523809523
45985249,46011273,0.9523809523809523
45985133,45948797,0.9523809523809523
45985133,46011178,0.9523809523809523
45985126,45948795,0.9069767441860465
45985126,46011172,0.9523809523809523
45910773,45910736,1.0
45831328,45831421,0.9699248120300752
45373215,45373187,1.0
31007330,31007276,0.9272727272727272
45948825,46011273,0.9523809523809523
45948797,46011178,0.9523809523809523
45948795,46011172,0.9523809523809523
45858743,45858734,0.9793103448275862
45606470,45606468,1.0
45717214,45717195,1.0
46025413,46025408,1.0
46025414,46025409,1.0
46018482,46018483,1.0
46008045,46008044,1.0
45924371,45924351,1.0
45592742,45592741,0.9423076923076923
45964055,45964047,0.96
45364284,45364286,0.9385964912280702
45980961,45987736,0.9078947368421053
45578440,45578378,1.0
45373166,45373060,1.0
45986809,45986684,0.9642857142857143
45986809,45986541,0.9642857142857143
45986684,45986541,0.9642857142857143
45983015,45980839,0.9
45983015,45980842,0.9420289855072463
45980839,45980842,0.9
45855325,45855081,1.0
44880406,44880250,0.9375
45878340,45878212,0.9272727272727272
45747246,45747223,0.9555555555555556
45747246,45747200,0.9555555555555556
45747246,45711016,0.9130434782608695
45747246,45709123,0.9555555555555556
45747246,45708837,0.9130434782608695
45747246,45708798,0.9555555555555556
45747223,45747200,0.9555555555555556
45747223,45711016,0.9130434782608695
45747223,45709123,0.9555555555555556
45747223,45708837,0.9130434782608695
45747223,45708798,0.9555555555555556
45747200,45711016,0.9130434782608695
45747200,45709123,0.9555555555555556
45747200,45708837,0.9130434782608695
45747200,45708798,0.9555555555555556
45711016,45709123,0.9130434782608695
45711016,45708837,0.9130434782608695
45711016,45708798,0.9130434782608695
45709123,45708837,0.9130434782608695
45709123,45708798,1.0
45708837,45708798,0.9130434782608695
45938590,45938589,0.9534883720930233
45938590,45938574,0.9090909090909091
45938589,45938574,0.9090909090909091
45919919,45919920,0.9574468085106383
46038851,46038853,1.0
46038851,46038852,1.0
46038853,46038852,1.0
45947041,45946882,1.0
46036222,46023575,0.9047619047619048
46036222,45644489,0.9047619047619048
46036222,45644490,0.9047619047619048
46036222,45610056,0.9069767441860465
46036222,45610053,0.9069767441860465
46036222,45398803,0.9047619047619048
46036222,44889497,0.9047619047619048
46023575,45644489,0.95
46023575,45644490,0.95
46023575,45610056,0.9047619047619048
46023575,45610053,0.9047619047619048
46023575,45398803,0.95
46023575,44889497,0.95
45644489,45644490,0.95
45644489,45610056,0.9047619047619048
45644489,45610053,0.9047619047619048
45644489,45398803,0.95
45644489,44889497,0.95
45644490,45610056,0.9047619047619048
45644490,45610053,0.9047619047619048
45644490,45398803,0.95
45644490,44889497,0.95
45610056,45610053,1.0
45610056,45398803,0.9047619047619048
45610056,44889497,0.9047619047619048
45610053,45398803,0.9047619047619048
45610053,44889497,0.9047619047619048
45408005,45408006,1.0
45398803,44889497,0.95
45623307,44133946,0.9642857142857143
38308131,34610406,0.9759036144578314
46038097,46038089,1.0
46016066,46016034,0.9694656488549618
45888998,45888773,0.989247311827957
45842891,45842728,0.9772727272727273
41269674,41269632,1.0
45981200,45987675,0.9102564102564102
45952571,45952305,0.9775280898876404
45952571,45952306,0.9775280898876404
45952305,45952306,0.9775280898876404
45942794,45942792,0.9764705882352941
45923095,45923079,0.9130434782608695
45923095,45923029,0.9130434782608695
45923079,45923029,0.9130434782608695
45831450,45831333,1.0
45002799,45002783,1.0
45856302,45856300,0.9642857142857143
45856302,45856301,0.9759036144578314
45856300,45856301,0.9642857142857143
45758069,45758013,1.0
44303560,42960926,0.9743589743589743
46026870,46026859,0.9534883720930233
43228530,43228500,0.9487179487179487
45965607,45965605,0.978494623655914
45965607,45965492,0.9468085106382979
45965605,45965492,0.9468085106382979
45970855,45812389,1.0
45866383,45866376,0.9622641509433962
45866383,45866145,0.9622641509433962
45866376,45866145,0.9622641509433962
46021225,46021179,1.0
45951203,45951113,0.9411764705882353
45096065,45096064,1.0
45984486,45984484,1.0
45984486,45984473,1.0
45984486,45984469,1.0
45984484,45984473,1.0
45984484,45984469,1.0
45984473,45984469,1.0
46034944,46034940,0.9056603773584906
45844216,45844189,1.0
45782742,45592994,1.0
43661357,43661358,0.9298245614035088
46037958,46037875,0.9537037037037037
45934672,45934653,1.0
45934672,45934311,1.0
45934653,45934311,1.0
45925079,45925082,0.92
45855417,45855358,0.9642857142857143
45855417,45855343,0.9230769230769231
45855358,45855343,0.9230769230769231
45838401,45838222,0.9186046511627907
45491605,45491578,0.9694656488549618
37409581,37409549,1.0
45968485,45968373,1.0
45163200,45163202,0.989010989010989
44264847,44264838,1.0
45880755,45771426,1.0
45880755,45771309,0.9777777777777777
45880755,45529644,1.0
45771426,45771309,0.9777777777777777
45771426,45529644,1.0
45771309,45529644,0.9777777777777777
45209938,45209832,0.9178082191780822
45795270,45795063,0.9757575757575757
46022963,45908094,0.9019607843137255
45600372,45600377,0.9649122807017544
45600372,45484088,0.9649122807017544
45600377,45484088,0.9649122807017544
45600378,45600382,0.9545454545454546
45831420,45831338,1.0
45912768,45912769,0.9851851851851852
45912768,45912762,0.9851851851851852
45912769,45912762,0.9851851851851852
45886232,45886201,0.9577464788732394
44828504,44828502,1.0
45912704,45912664,1.0
45832692,45832694,1.0
45832692,45832689,1.0
45832694,45832689,1.0
45935426,45935400,1.0
45980860,45978298,1.0
45980860,45978292,1.0
45980860,45832684,1.0
45978298,45978292,1.0
45978298,45832684,1.0
45978292,45832684,1.0
44908008,44907983,1.0
44908008,44124048,1.0
44907983,44124048,1.0
45987861,45987608,1.0
45759589,45759569,1.0
45759589,45759539,1.0
45759569,45759539,1.0
45561923,45561887,0.9411764705882353
45924275,46042213,1.0
45936705,45936707,1.0
45936705,45936708,1.0
45936705,45936709,1.0
45936705,45936703,1.0
45936707,45936708,1.0
45936707,45936709,1.0
45936707,45936703,1.0
45936708,45936709,1.0
45936708,45936703,1.0
45936709,45936703,1.0
45977377,44483064,1.0
45494936,45041064,0.9577464788732394
46028535,46028534,1.0
46039850,46007239,1.0
46039850,45807032,1.0
46007239,45807032,1.0
45734891,45734834,1.0
45734891,45734825,1.0
45734834,45734825,1.0
45794028,45793926,0.9111111111111111
45947193,45947189,0.9703703703703703
45914927,45914924,1.0
46009533,45961038,0.9185185185185185
38943279,38943711,1.0
41244830,41241450,1.0
46029092,46029095,1.0
46029092,46029093,1.0
46029092,45978295,1.0
46029095,46029093,1.0
46029095,45978295,1.0
46029093,45978295,1.0
45847522,45847517,1.0
45983636,45983635,1.0
45983636,45983623,1.0
45983635,45983623,1.0
45867611,45867595,0.9870967741935484
38414495,38413572,1.0
45831417,45831349,1.0
41932729,41932746,1.0
39582698,37021713,1.0
39582698,37530672,1.0
37021713,37530672,1.0
35102211,35102207,1.0
45924272,45924277,1.0
45924272,45924279,1.0
45924272,45924271,1.0
45924277,45924279,1.0
45924277,45924271,1.0
45924279,45924271,1.0
42473250,42473187,1.0
45853230,45853224,1.0
45770723,45770708,0.9777777777777777
45770723,45770606,0.9777777777777777
45770708,45770606,0.9777777777777777
46015571,46015574,1.0
46015571,46015573,1.0
46015571,46015572,1.0
46015574,46015573,1.0
46015574,46015572,1.0
46015573,46015572,1.0
45493870,45196436,1.0
45058834,45058609,0.9512195121951219
45977222,45977184,1.0
45977222,45717227,1.0
45977184,45717227,1.0
46029858,45708071,0.96875
45753227,45681883,1.0
45753227,45681879,1.0
45681883,45681879,1.0
46025254,46025252,1.0
45890266,45890262,0.9705882352941176
45890266,45889990,0.9142857142857143
45890262,45889990,0.9142857142857143
45976435,45976402,0.9010989010989011
43819592,43819626,1.0
38447591,35596656,0.9026548672566371
45952062,45952047,0.978021978021978
45952062,45951961,0.978021978021978
45952062,45951948,0.978021978021978
45952062,45951816,0.978021978021978
45952062,45951757,0.978021978021978
45952047,45951961,0.978021978021978
45952047,45951948,0.978021978021978
45952047,45951816,0.978021978021978
45952047,45951757,0.978021978021978
45951961,45951948,0.978021978021978
45951961,45951816,0.978021978021978
45951961,45951757,0.978021978021978
45951948,45951816,0.978021978021978
45951948,45951757,0.978021978021978
45951816,45951757,0.978021978021978
45861240,45861182,0.9696969696969697
45861240,45846068,0.9696969696969697
45861240,45846062,0.9696969696969697
45861240,45846039,0.9264705882352942
45861182,45846068,1.0
45861182,45846062,1.0
45846068,45846062,1.0
45830013,45830005,1.0
45830013,45829998,1.0
45830013,45829970,1.0
45830005,45829998,1.0
45830005,45829970,1.0
45829998,45829970,1.0
45159569,45159480,0.9318181818181818
45962972,45962827,1.0
45962972,45962818,1.0
45962972,45962523,1.0
45962827,45962818,1.0
45962827,45962523,1.0
45962818,45962523,1.0
45950211,45801422,1.0
45470706,45470688,1.0
45980507,45980419,0.974025974025974
45811257,45811261,1.0
45800872,45800805,1.0
43956070,43956068,1.0
43956070,43956071,1.0
43956068,43956071,1.0
45984979,45984971,0.9311594202898551
45984979,45984972,0.9485294117647058
45984979,45984973,0.9485294117647058
45984979,45984975,0.9625468164794008
45984971,45984972,0.9452554744525548
45984971,45984973,0.9381818181818182
45984971,45984975,0.9518518518518518
45984972,45984973,0.9485294117647058
45984972,45984975,0.9625468164794008
45984973,45984975,0.9625468164794008
33694649,33694642,0.9666666666666667
45961514,45880846,0.9736842105263158
45295259,45295186,0.9444444444444444
45939012,45938960,0.9824561403508771
42810295,42600926,0.93
45142717,45142719,0.9038461538461539
45277633,45137930,1.0
45930109,45930077,0.9591836734693877
45874283,44896286,1.0
45978262,45978248,0.92
45978248,45978247,0.92
45877963,45877917,1.0
45981594,45981562,1.0
45981594,45981381,1.0
45981562,45981381,1.0
45930380,45930302,1.0
45837315,45837304,1.0
45837315,45837194,1.0
45837304,45837194,1.0
45689461,45689413,1.0
46037452,46037458,0.90625
45820472,45820349,1.0
46016307,46016306,1.0
46016307,46016305,1.0
46016306,46016305,1.0
45782176,45782158,1.0
39583427,37521566,1.0
46042086,45682548,0.9456521739130435
45861690,45861689,1.0
45861690,45861688,1.0
45861690,45861687,1.0
45861689,45861688,1.0
45861689,45861687,1.0
45861688,45861687,1.0
45908093,45907998,0.9615384615384616
46027977,46027921,0.9436619718309859
46026600,46026454,0.9428571428571428
45909727,45728306,1.0
45087241,45086913,1.0
46042596,46042375,0.9487179487179487
45418758,45418548,1.0
45941983,45941733,0.9024390243902439
45941983,45941515,0.9024390243902439
45795582,45795614,0.9302325581395349
45795582,45795550,0.9302325581395349
45795582,45795577,0.9302325581395349
45795582,45795249,0.9302325581395349
44569819,44569801,1.0
43213453,43213450,1.0
43213453,41247973,1.0
43213450,41247973,1.0
46038618,46038338,1.0
46038618,46038087,1.0
46038618,46037960,1.0
46038618,45958461,1.0
46038338,46038087,1.0
46038338,46037960,1.0
46038338,45958461,1.0
46038087,46037960,1.0
46038087,45958461,1.0
46037960,45958461,1.0
45961780,45961769,0.9290322580645162
45935047,45726559,1.0
45935047,45725924,1.0
45726559,45725924,1.0
45457272,45457271,1.0
45820399,45820431,1.0
45875145,45203384,1.0
45784601,45784600,1.0
45784601,45688802,1.0
45784601,45688796,1.0
45784600,45688802,1.0
45784600,45688796,1.0
45718675,43855263,1.0
45688802,45688796,1.0
45660365,45193424,1.0
45639448,45639445,1.0
40542625,40541775,1.0
46036860,46033606,0.9181286549707602
46036860,46033538,0.9235294117647059
46036860,46033360,0.9181286549707602
46036860,46032869,0.9117647058823529
46036860,46032774,0.9127906976744186
46036860,45967815,0.9011627906976745
46036860,45967615,0.9005847953216374
46036860,45967590,0.9005847953216374
46036860,45967548,0.9005847953216374
46036860,45967489,0.9005847953216374
46036860,45967458,0.9122807017543859
46033606,46033538,0.9221556886227545
46033606,46033360,0.9281437125748503
46033606,46033075,0.9117647058823529
46033606,46032869,0.9333333333333333
46033606,46032774,0.9112426035502958
46033606,45967815,0.9107142857142857
46033606,45967615,0.9101796407185628
46033606,45967590,0.9101796407185628
46033606,45967548,0.9101796407185628
46033606,45967528,0.9047619047619048
46033606,45967500,0.9047619047619048
46033606,45967489,0.9101796407185628
46033538,46033360,0.9693251533742331
46033538,46033075,0.9285714285714286
46033538,46032869,0.9390243902439024
46033538,46032774,0.9166666666666666
46033538,45967815,0.9393939393939394
46033538,45967615,0.9390243902439024
46033538,45967590,0.9390243902439024
46033538,45967548,0.9390243902439024
46033538,45967528,0.9333333333333333
46033538,45967500,0.9333333333333333
46033538,45967489,0.9390243902439024
46033538,45967458,0.927710843373494
46033360,46033075,0.9345238095238095
46033360,46032869,0.9333333333333333
46033360,46032774,0.9112426035502958
46033360,45967815,0.9337349397590361
46033360,45967615,0.9333333333333333
46033360,45967590,0.9333333333333333
46033360,45967548,0.9333333333333333
46033360,45967528,0.927710843373494
46033360,45967500,0.927710843373494
46033360,45967489,0.9333333333333333
46033360,45967458,0.9221556886227545
46033075,46032869,0.9166666666666666
46033075,45967815,0.9171597633136095
46033075,45967615,0.9281437125748503
46033075,45967590,0.9281437125748503
46033075,45967548,0.9281437125748503
46033075,45967528,0.9226190476190477
46033075,45967500,0.9112426035502958
46033075,45967489,0.9166666666666666
46033075,45967458,0.9058823529411765
46032869,46032774,0.927710843373494
46032869,45967815,0.9272727272727272
46032869,45967615,0.926829268292683
46032869,45967590,0.926829268292683
46032869,45967548,0.926829268292683
46032869,45967528,0.9212121212121213
46032869,45967500,0.9212121212121213
46032869,45967489,0.926829268292683
46032869,45967458,0.9156626506024096
46032774,45967815,0.9281437125748503
46032774,45967615,0.927710843373494
46032774,45967590,0.927710843373494
46032774,45967548,0.927710843373494
46032774,45967528,0.9221556886227545
46032774,45967500,0.9221556886227545
46032774,45967489,0.927710843373494
46032774,45967458,0.9397590361445783
46004438,46004437,0.9402985074626866
46004438,45922857,0.9185185185185185
46004437,45957282,0.9124087591240876
46004437,45922857,0.9328358208955224
45967815,45967615,0.950920245398773
45967815,45967590,0.950920245398773
45967815,45967548,0.950920245398773
45967815,45967528,0.9451219512195121
45967815,45967500,0.9451219512195121
45967815,45967489,0.950920245398773
45967815,45967458,0.9393939393939394
45967615,45967590,0.975
45967615,45967548,0.975
45967615,45967528,0.968944099378882
45967615,45967500,0.9567901234567902
45967615,45967489,0.9627329192546584
45967615,45967458,0.950920245398773
45967615,45565847,0.9064327485380117
45967590,45967548,0.975
45967590,45967528,0.968944099378882
45967590,45967500,0.9567901234567902
45967590,45967489,0.9627329192546584
45967590,45967458,0.950920245398773
45967590,45565847,0.9064327485380117
45967548,45967528,0.968944099378882
45967548,45967500,0.9567901234567902
45967548,45967489,0.9627329192546584
45967548,45967458,0.950920245398773
45967548,45565847,0.9064327485380117
45967528,45967500,0.9629629629629629
45967528,45967489,0.9567901234567902
45967528,45967458,0.9451219512195121
45967528,45565847,0.9011627906976745
45967500,45967489,0.98125
45967500,45967458,0.9451219512195121
45967500,45565847,0.9011627906976745
45967489,45967458,0.950920245398773
45967489,45565847,0.9064327485380117
45957282,45922857,0.9191176470588235
45944047,45944031,0.9666666666666667
45944047,45944021,0.9666666666666667
45944031,45944021,0.9666666666666667
45936200,45936203,1.0
45928685,45928666,0.9710144927536232
45340329,45340299,0.9090909090909091
45340325,45340299,0.9117647058823529
45295066,45295035,1.0
45295066,45295002,1.0
45295035,45295002,1.0
45194166,45194066,1.0
44174656,44174649,0.9545454545454546
46033116,46033117,1.0
46004914,46004225,0.9629629629629629
45947074,45947054,1.0
45941733,45941515,1.0
45911286,45911204,1.0
45863033,45862957,1.0
45831381,45831313,1.0
45795614,45795550,1.0
45795614,45795577,1.0
45795614,45795249,1.0
45795550,45795577,1.0
45795550,45795249,1.0
45704612,45698944,0.9583333333333334
45333936,45333927,1.0
45924273,46009264,1.0
45924273,45978926,1.0
45924273,45864080,1.0
45924273,45786581,1.0
45924273,45786583,1.0
45795577,45795249,1.0
45000849,45000848,1.0
44810074,44706270,0.9342105263157895
44810074,44552167,0.922077922077922
44810074,44552144,0.9102564102564102
44810074,44552134,0.922077922077922
44810074,43094876,0.922077922077922
44706270,44552167,0.9342105263157895
44706270,44552144,0.922077922077922
44706270,44552134,0.96
44706270,43094876,0.9342105263157895
44552167,44552144,0.935064935064935
44552167,44552134,0.922077922077922
44552167,43094876,0.922077922077922
44552144,44552134,0.935064935064935
44552144,43094876,0.9102564102564102
44552134,43094876,0.922077922077922
45875821,45875741,1.0
45728787,45704271,0.9354838709677419
43921925,43921903,0.9710144927536232
46025304,40230942,1.0
46025304,45257282,1.0
45911644,45911642,1.0
45728192,45728144,1.0
45493638,44470614,1.0
45493638,44303473,1.0
45493638,41479367,1.0
44470614,44303473,1.0
44470614,41479367,1.0
44303473,41479367,1.0
46026675,46026646,1.0
45961683,45961705,1.0
45818577,45818583,0.9523809523809523
40230942,45257282,1.0
45923726,45923719,0.9006849315068494
46012181,46012148,1.0
46026463,46026341,0.9
46026463,45217027,1.0
46026341,45217027,0.9
45853199,45853195,0.9818181818181818
45899133,45772679,1.0
45899133,45167102,0.9666666666666667
45899133,44825253,1.0
45899133,44545565,1.0
45772679,45167102,0.9666666666666667
45772679,44825253,1.0
45772679,44545565,1.0
45167102,44825253,0.9666666666666667
45167102,44545565,0.9666666666666667
44825253,44545565,1.0
43311956,42824211,0.9166666666666666
46009264,45978926,1.0
46009264,45864080,1.0
46009264,45786581,1.0
46009264,45786583,1.0
45985508,45985507,0.9069767441860465
45978926,45864080,1.0
45978926,45786581,1.0
45978926,45786583,1.0
45960448,45960429,0.922077922077922
45899987,45899604,0.9789473684210527
46033535,46033534,0.9879518072289156
46033535,46033532,0.9879518072289156
46033535,46033531,0.9879518072289156
46033535,46033530,0.9879518072289156
46033535,46033533,0.9879518072289156
46033534,46033532,1.0
46033534,46033531,1.0
46033534,46033530,1.0
46033534,46033533,1.0
46033532,46033531,1.0
46033532,46033530,1.0
46033532,46033533,1.0
46033531,46033530,1.0
46033531,46033533,1.0
46033530,46033533,1.0
46021151,46021126,1.0
46021151,46021122,1.0
46021151,46021117,1.0
46021126,46021122,1.0
46021126,46021117,1.0
46021122,46021117,1.0
46004266,46004267,0.9298245614035088
45929782,45929726,0.9166666666666666
45653795,45650281,1.0
45653795,45649945,1.0
45650281,45649945,1.0
46015758,46015698,1.0
46015758,46015650,0.9076923076923077
46015758,46015637,0.9076923076923077
46015698,46015650,0.9076923076923077
46015698,46015637,0.9076923076923077
46015650,46015637,1.0
45864080,45786581,1.0
45864080,45786583,1.0
45818390,45818417,1.0
45786581,45786583,1.0
44060291,43626459,0.9285714285714286
45946477,45882034,1.0
46030089,46030084,1.0
45749723,45749757,1.0
45910130,45910118,1.0
45788216,45778819,0.984375
45525100,45525094,1.0
45882664,45882645,1.0
45835529,45835468,1.0
45572655,43927219,0.921875
45572654,42891341,0.9757575757575757
45901986,45901989,1.0
45901986,45901996,1.0
45901989,45901996,1.0
34538956,34538877,1.0
45124607,45124592,1.0
44906215,44906157,0.9622641509433962
44906215,44852717,0.9622641509433962
44906157,44852717,0.9622641509433962
46006377,45895436,0.9279279279279279
46006377,45895403,0.9279279279279279
45895436,45895403,0.9813084112149533
45923673,45923671,0.9801980198019802
45649105,45649085,0.9491525423728814
45968044,45747561,1.0
45930796,45783550,0.9402985074626866
45489182,45489159,0.9801980198019802
38101306,38101301,1.0
38101306,38101299,1.0
38101301,38101299,1.0
46014897,45896448,0.9759036144578314
45896450,45896447,0.9
45739032,45718674,1.0
45739032,44727467,1.0
45739032,44496212,1.0
45739032,44496203,1.0
45718674,44727467,1.0
45718674,44496212,1.0
45718674,44496203,1.0
45251494,45251496,0.9565217391304348
44727467,44496212,1.0
44727467,44496203,1.0
44496212,44496203,1.0
45944286,45944106,0.96875
45878915,45878711,1.0
45947103,45947082,1.0
45942818,45942787,1.0
45738087,45322313,1.0
45934301,45934294,1.0
45934301,45934291,1.0
45934301,45934255,1.0
45934301,45934113,1.0
45934294,45934291,1.0
45934294,45934255,1.0
45934294,45934113,1.0
45934291,45934255,1.0
45934291,45934113,1.0
45934255,45934113,1.0
45167974,45160920,0.9333333333333333
46034283,46034284,1.0
46034283,45893444,1.0
46034284,45893444,1.0
45961647,45961158,0.9444444444444444
45849038,45849001,1.0
46026740,46026613,1.0
45984035,45984034,0.9622641509433962
45984035,45984031,0.9444444444444444
45984035,45984028,0.9259259259259259
45984035,45983996,0.9433962264150944
45984034,45984031,0.9444444444444444
45984034,45984028,0.9259259259259259
45984034,45983996,0.9433962264150944
45984031,45984028,0.9090909090909091
45984031,45983996,0.9259259259259259
45984028,45983996,0.9807692307692307
46033599,46033572,1.0
45954341,45954144,1.0
44284665,44284614,1.0
45741018,45740957,0.9512195121951219
45743673,45743642,0.9591836734693877
45743673,45743623,0.94
45743673,45743538,0.9019607843137255
